Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,,
2025-04-23,1495.8294677734375,1594.0,1600.0,1543.699951171875,1555.0,13293318
2025-04-24,1488.9791259765625,1586.699951171875,1603.300048828125,1576.0999755859375,1595.0,3193118
2025-04-25,1481.0025634765625,1578.199951171875,1618.0,1568.0999755859375,1590.0,3800415
2025-04-28,1470.656005859375,1549.300048828125,1569.4000244140625,1537.0999755859375,1565.0,2618810
2025-04-29,1489.35595703125,1569.0,1580.800048828125,1548.0999755859375,1555.0,2231069
2025-04-30,1487.93212890625,1567.5,1587.9000244140625,1554.0,1571.0,3682256
2025-05-02,1492.583251953125,1572.4000244140625,1581.0,1557.0999755859375,1567.0,1370848
2025-05-05,1488.9761962890625,1568.5999755859375,1597.699951171875,1563.300048828125,1580.0,1012225
2025-05-06,1498.943115234375,1579.0999755859375,1583.800048828125,1565.0999755859375,1576.800048828125,2055057
2025-05-07,1483.9451904296875,1563.300048828125,1578.4000244140625,1545.0,1552.0,5469936
2025-05-08,1500.4620361328125,1580.699951171875,1598.0,1555.800048828125,1561.9000244140625,2789018
2025-05-09,1489.7357177734375,1569.4000244140625,1577.699951171875,1557.300048828125,1566.0,2035161
2025-05-12,1585.5140380859375,1670.300048828125,1675.0,1594.0,1598.800048828125,4028207
2025-05-13,1537.387451171875,1619.5999755859375,1688.0999755859375,1615.199951171875,1685.0,3118470
2025-05-14,1554.568603515625,1637.699951171875,1642.300048828125,1617.0,1630.0,1569126
2025-05-15,1609.909423828125,1696.0,1702.5999755859375,1625.0,1650.0,4961582
2025-05-16,1575.6417236328125,1659.9000244140625,1693.5,1658.0,1691.9000244140625,2586263
2025-05-19,1565.8646240234375,1649.5999755859375,1664.0,1638.0999755859375,1661.0,1642018
2025-05-20,1555.13818359375,1638.300048828125,1666.0,1636.4000244140625,1660.800048828125,2421580
2025-05-21,1568.142822265625,1652.0,1657.5,1628.4000244140625,1645.0,1420835
2025-05-22,1550.1072998046875,1633.0,1640.699951171875,1614.0,1638.4000244140625,2202093
2025-05-23,1564.53564453125,1648.199951171875,1670.800048828125,1622.5,1633.0,1459454
2025-05-26,1588.6463623046875,1673.5999755859375,1675.800048828125,1645.5999755859375,1652.4000244140625,1078813
2025-05-27,1568.23779296875,1652.0999755859375,1675.5,1641.5,1673.800048828125,2740015
2025-05-28,1573.173828125,1657.300048828125,1666.800048828125,1647.0,1664.0,1775441
2025-05-29,1580.1981201171875,1664.699951171875,1675.5,1655.5999755859375,1670.0,2374051
2025-05-30,1553.5244140625,1636.5999755859375,1664.699951171875,1627.300048828125,1664.699951171875,4408910
2025-06-02,1548.6834716796875,1631.5,1635.199951171875,1605.699951171875,1625.0999755859375,1883100
2025-06-03,1547.63916015625,1630.4000244140625,1651.699951171875,1617.0,1646.9000244140625,2380133
2025-06-04,1543.5576171875,1626.0999755859375,1644.5999755859375,1622.199951171875,1631.0,1659720
2025-06-05,1549.5377197265625,1632.4000244140625,1653.9000244140625,1624.5999755859375,1634.9000244140625,1409322
2025-06-06,1554.568603515625,1637.699951171875,1639.800048828125,1622.0,1631.199951171875,1261281
2025-06-09,1564.630615234375,1648.300048828125,1658.0,1639.0,1648.0,1299786
2025-06-10,1583.4254150390625,1668.0999755859375,1684.9000244140625,1649.0,1653.300048828125,3055223
2025-06-11,1634.49462890625,1721.9000244140625,1725.4000244140625,1666.0,1676.0,5085821
2025-06-12,1614.845458984375,1701.199951171875,1726.0,1695.0,1725.0,3607962
2025-06-13,1609.2449951171875,1695.300048828125,1711.0,1664.5999755859375,1666.0,1988422
2025-06-16,1635.538818359375,1723.0,1729.4000244140625,1683.4000244140625,1692.0,2116100
2025-06-17,1641.8037109375,1729.5999755859375,1738.800048828125,1720.0,1728.0,1777245
2025-06-18,1628.7991943359375,1715.9000244140625,1745.0,1710.0,1727.9000244140625,1794428
2025-06-19,1626.900634765625,1713.9000244140625,1719.699951171875,1697.199951171875,1719.699951171875,2514527
2025-06-20,1651.5809326171875,1739.9000244140625,1742.5999755859375,1709.0999755859375,1713.9000244140625,2719770
2025-06-23,1616.743896484375,1703.199951171875,1729.800048828125,1699.199951171875,1729.199951171875,2221446
2025-06-24,1605.922607421875,1691.800048828125,1732.5999755859375,1689.199951171875,1719.9000244140625,3601071
2025-06-25,1629.938232421875,1717.0999755859375,1720.699951171875,1701.0,1702.0,1307518
2025-06-26,1636.5830078125,1724.0999755859375,1726.9000244140625,1702.699951171875,1710.0,2971055
2025-06-27,1635.8236083984375,1723.300048828125,1752.5,1710.800048828125,1735.0,6478283
2025-06-30,1640.8544921875,1728.5999755859375,1734.800048828125,1713.300048828125,1725.0,1855229
2025-07-01,1631.077392578125,1718.300048828125,1745.0,1714.0,1728.5999755859375,1639826
2025-07-02,1631.362060546875,1718.5999755859375,1738.5,1711.0,1722.0,2069447
2025-07-03,1625.002197265625,1711.9000244140625,1730.5,1706.5,1716.0,1839063
2025-07-04,1638.291748046875,1725.9000244140625,1729.0,1706.199951171875,1715.0,768500
2025-07-07,1623.578369140625,1710.4000244140625,1725.5,1703.300048828125,1725.5,1366412
2025-07-08,1621.3951416015625,1708.0999755859375,1718.9000244140625,1687.5,1700.0,2139193
2025-07-09,1589.02587890625,1674.0,1714.300048828125,1671.0,1710.0,2894808
2025-07-10,1579.248779296875,1663.699951171875,1679.9000244140625,1649.0,1675.0,2740853
2025-07-11,1555.13818359375,1638.300048828125,1655.5,1630.0,1643.199951171875,2548153
2025-07-14,1537.577392578125,1619.800048828125,1642.4000244140625,1607.0,1640.0,3334703
2025-07-15,1486.8880615234375,1566.4000244140625,1621.4000244140625,1550.0,1590.0,14685607
2025-07-16,1483.470703125,1562.800048828125,1574.0,1560.0,1566.4000244140625,5218099
2025-07-17,1465.530029296875,1543.9000244140625,1566.800048828125,1542.4000244140625,1563.5999755859375,4966082
2025-07-18,1481.6978759765625,1548.800048828125,1550.0,1530.0,1544.0,3902458
2025-07-21,1464.094970703125,1530.4000244140625,1550.699951171875,1526.0,1548.800048828125,3368842
2025-07-22,1454.2413330078125,1520.0999755859375,1539.800048828125,1518.300048828125,1533.0999755859375,3218227
2025-07-23,1463.52099609375,1529.800048828125,1536.0,1518.0,1524.0999755859375,3471536
2025-07-24,1441.900146484375,1507.199951171875,1537.9000244140625,1501.5999755859375,1530.0,4654421
2025-07-25,1425.541015625,1490.0999755859375,1512.199951171875,1486.5999755859375,1501.0999755859375,2733655
2025-07-28,1402.580810546875,1466.0999755859375,1494.199951171875,1463.5,1490.0999755859375,4404841
2025-07-29,1408.60791015625,1472.4000244140625,1477.5,1461.0,1466.0999755859375,6223556
2025-07-30,1412.5302734375,1476.5,1484.300048828125,1468.800048828125,1480.5,1642426
2025-07-31,1404.3028564453125,1467.9000244140625,1482.699951171875,1459.5,1465.0,2306285
2025-08-01,1389.187255859375,1452.0999755859375,1466.9000244140625,1450.0,1465.0,2152783
2025-08-04,1410.521240234375,1474.4000244140625,1475.4000244140625,1440.5999755859375,1452.0999755859375,2384774
2025-08-05,1418.4615478515625,1482.699951171875,1485.4000244140625,1471.199951171875,1479.9000244140625,2614394
2025-08-06,1399.806396484375,1463.199951171875,1483.699951171875,1456.4000244140625,1480.9000244140625,1735697
2025-08-07,1411.573486328125,1475.5,1479.199951171875,1451.0,1458.0,1495363
2025-08-08,1411.7647705078125,1475.699951171875,1482.199951171875,1459.0,1474.800048828125,2815614
2025-08-11,1423.5321044921875,1488.0,1531.0,1465.5999755859375,1475.0,2374556
2025-08-12,1434.1510009765625,1499.0999755859375,1509.9000244140625,1489.0,1490.0,3422656
2025-08-13,1436.0645751953125,1501.0999755859375,1507.5,1489.0,1500.0,2916128
2025-08-14,1425.254150390625,1489.800048828125,1516.199951171875,1485.800048828125,1501.0,4227538
2025-08-18,1420.6619873046875,1485.0,1501.9000244140625,1475.9000244140625,1498.0999755859375,2795155
2025-08-19,1412.1475830078125,1476.0999755859375,1482.5999755859375,1469.199951171875,1476.300048828125,2515817
2025-08-20,1431.1854248046875,1496.0,1500.300048828125,1458.0,1468.0,10219330
2025-08-21,1428.793701171875,1493.5,1505.0,1486.0999755859375,1500.0,2157601
2025-08-22,1402.772216796875,1466.300048828125,1491.5,1464.0,1489.5999755859375,2802805
2025-08-25,1439.0301513671875,1504.199951171875,1509.699951171875,1476.199951171875,1480.0,2764914
2025-08-26,1428.1241455078125,1492.800048828125,1506.5,1485.0,1501.9000244140625,4092265
2025-08-28,1386.987060546875,1449.800048828125,1488.0,1446.0,1488.0,4367902
2025-08-29,1391.7703857421875,1454.800048828125,1462.5999755859375,1439.199951171875,1449.800048828125,3404604
2025-09-01,1404.7811279296875,1468.4000244140625,1472.5,1446.0,1446.0,2105254
2025-09-02,1402.197998046875,1465.699951171875,1477.4000244140625,1459.699951171875,1469.0,1295198
2025-09-03,1402.580810546875,1466.0999755859375,1475.0,1452.5999755859375,1475.0,1800307
2025-09-04,1380.7686767578125,1443.300048828125,1465.9000244140625,1440.9000244140625,1465.0999755859375,2192155
2025-09-05,1357.521484375,1419.0,1452.300048828125,1402.800048828125,1448.0,3895199
2025-09-08,1342.214599609375,1403.0,1428.5999755859375,1401.0,1423.9000244140625,2929976
2025-09-09,1365.2705078125,1427.0999755859375,1431.800048828125,1409.0999755859375,1410.199951171875,2906889
2025-09-10,1400.47607421875,1463.9000244140625,1471.9000244140625,1432.0999755859375,1434.9000244140625,3205017
2025-09-11,1404.1114501953125,1467.699951171875,1470.4000244140625,1458.300048828125,1463.9000244140625,1982922
2025-09-12,1403.6331787109375,1467.199951171875,1480.0,1463.0,1475.0,2110883
2025-09-15,1402.96337890625,1466.5,1468.300048828125,1452.0,1467.199951171875,1725617
2025-09-16,1418.8443603515625,1483.0999755859375,1485.199951171875,1461.0999755859375,1463.9000244140625,1724524
2025-09-17,1417.3135986328125,1481.5,1499.0,1475.300048828125,1490.800048828125,2656774
2025-09-18,1429.0806884765625,1493.800048828125,1502.9000244140625,1486.0999755859375,1492.5999755859375,2792406
2025-09-19,1403.8245849609375,1467.4000244140625,1493.800048828125,1464.0,1493.800048828125,3197957
2025-09-22,1377.5159912109375,1439.9000244140625,1449.199951171875,1415.0,1423.0,4457129
2025-09-23,1367.8536376953125,1429.800048828125,1444.199951171875,1420.4000244140625,1444.199951171875,3106480
2025-09-24,1379.8118896484375,1442.300048828125,1444.699951171875,1420.0,1425.0999755859375,2894044
2025-09-25,1362.113525390625,1423.800048828125,1442.5,1416.0,1440.199951171875,2713246
2025-09-26,1334.848388671875,1395.300048828125,1426.5,1392.0,1420.0,2568054
2025-09-29,1327.2906494140625,1387.4000244140625,1402.5999755859375,1383.0,1397.0999755859375,2990852
2025-09-30,1325.0902099609375,1385.0999755859375,1405.0,1381.9000244140625,1392.0999755859375,2782077
2025-10-01,1329.299560546875,1389.5,1396.800048828125,1382.0,1386.0999755859375,2253527
2025-10-03,1333.126220703125,1393.5,1399.800048828125,1380.4000244140625,1396.5,2793839
2025-10-06,1356.2777099609375,1417.699951171875,1421.0,1390.800048828125,1393.5,1970901
2025-10-07,1371.2977294921875,1433.4000244140625,1441.9000244140625,1417.199951171875,1422.0,1592836
2025-10-08,1390.2396240234375,1453.199951171875,1458.699951171875,1427.199951171875,1433.199951171875,1735807
2025-10-09,1422.096923828125,1486.5,1491.0999755859375,1452.5,1453.199951171875,2681316
2025-10-10,1430.70703125,1495.5,1498.5,1473.9000244140625,1491.0,2129445
2025-10-13,1429.9417724609375,1494.699951171875,1502.199951171875,1476.5,1490.0,1820492
2025-10-14,1430.6114501953125,1495.4000244140625,1535.0,1490.199951171875,1515.4000244140625,5802489
2025-10-15,1430.8983154296875,1495.699951171875,1509.4000244140625,1486.0999755859375,1497.9000244140625,1710696
2025-10-16,1449.3624267578125,1515.0,1519.9000244140625,1498.0,1499.9000244140625,2021043
2025-10-17,1433.161865234375,1486.199951171875,1501.300048828125,1479.199951171875,1499.0,3210161
2025-10-20,1442.0335693359375,1495.4000244140625,1509.9000244140625,1489.0999755859375,1489.9000244140625,2354881
2025-10-21,1432.9688720703125,1486.0,1503.0,1481.0,1502.699951171875,274400
2025-10-23,1469.516357421875,1523.9000244140625,1547.5,1505.5,1510.0,5011470
2025-10-24,1469.419921875,1523.800048828125,1532.5999755859375,1516.4000244140625,1525.0,1491451
2025-10-27,1478.7738037109375,1533.5,1549.5,1526.800048828125,1531.4000244140625,1394846
2025-10-28,1467.780517578125,1522.0999755859375,1542.0,1512.0,1535.0,1936466
2025-10-29,1501.724365234375,1557.300048828125,1559.0,1522.0,1530.0,2596355
2025-10-30,1494.4920654296875,1549.800048828125,1559.9000244140625,1538.0999755859375,1557.699951171875,2183395
2025-10-31,1486.4884033203125,1541.5,1558.199951171875,1537.5999755859375,1549.800048828125,1723467
2025-11-03,1488.4168701171875,1543.5,1549.699951171875,1528.199951171875,1540.0999755859375,2252136
2025-11-04,1474.5308837890625,1529.0999755859375,1541.9000244140625,1525.0,1536.4000244140625,1666863
2025-11-06,1471.9271240234375,1526.4000244140625,1531.9000244140625,1514.300048828125,1529.0999755859375,2474769
2025-11-07,1458.4268798828125,1512.4000244140625,1518.800048828125,1490.5,1515.0999755859375,2238714
2025-11-10,1485.5240478515625,1540.5,1544.9000244140625,1511.4000244140625,1518.0,1558896
2025-11-11,1513.97119140625,1570.0,1572.5,1541.199951171875,1547.800048828125,2270763
2025-11-12,1537.11474609375,1594.0,1600.0,1573.5,1575.0,2331564
2025-11-13,1541.4542236328125,1598.5,1605.0,1580.0,1599.4000244140625,1944022
2025-11-14,1537.6932373046875,1594.5999755859375,1598.0,1574.0999755859375,1590.0,2543918
2025-11-17,1549.0721435546875,1606.4000244140625,1607.699951171875,1585.5,1594.0,2000978
2025-11-18,1538.2718505859375,1595.199951171875,1604.0,1590.0999755859375,1604.0,1640123
2025-11-19,1603.2666015625,1662.5999755859375,1669.5,1588.5999755859375,1595.300048828125,6342672
2025-11-20,1586.680419921875,1645.4000244140625,1668.4000244140625,1642.5999755859375,1662.5999755859375,2724035
2025-11-21,1550.614990234375,1608.0,1643.5,1606.0,1636.0,2958835
2025-11-24,1552.9295654296875,1610.4000244140625,1640.0,1602.9000244140625,1614.300048828125,6392688
2025-11-25,1543.9613037109375,1601.0999755859375,1618.9000244140625,1592.5999755859375,1618.300048828125,2285950
2025-11-26,1560.161865234375,1617.9000244140625,1627.5,1601.0999755859375,1601.0999755859375,1243303
2025-11-27,1570.8656005859375,1629.0,1633.199951171875,1614.0,1619.0999755859375,2106176
2025-11-28,1566.2369384765625,1624.199951171875,1636.9000244140625,1619.0,1629.0,1841289
2025-12-01,1584.2696533203125,1642.9000244140625,1646.5,1628.0,1630.0,2034350
2025-12-02,1577.1337890625,1635.5,1652.9000244140625,1624.0,1651.0,2326220
2025-12-03,1581.955322265625,1640.5,1654.5999755859375,1628.800048828125,1635.5,2371611
2025-12-04,1595.552001953125,1654.5999755859375,1672.0,1645.0999755859375,1650.0,3935708
2025-12-05,1622.9385986328125,1683.0,1691.0,1651.0,1662.699951171875,3391204
2025-12-08,1628.3387451171875,1688.5999755859375,1695.4000244140625,1676.9000244140625,1683.0,2702407
2025-12-09,1598.4449462890625,1657.5999755859375,1687.0,1656.4000244140625,1687.0,2817704
2025-12-10,1606.545166015625,1666.0,1671.0,1657.0,1663.300048828125,1482249
2025-12-11,1612.7169189453125,1672.4000244140625,1677.4000244140625,1649.0,1667.5,1408684
2025-12-12,1613.4881591796875,1673.199951171875,1677.9000244140625,1660.0,1677.4000244140625,1284337
2025-12-15,1623.90283203125,1684.0,1688.0,1660.0,1673.199951171875,1689723
2025-12-16,1592.7554931640625,1651.699951171875,1682.0,1645.4000244140625,1681.0,1929309
2025-12-17,1595.937744140625,1655.0,1664.5,1646.300048828125,1651.0,1394918
2025-12-18,1602.109375,1661.4000244140625,1673.9000244140625,1651.199951171875,1657.0,1822056
2025-12-19,1583.7874755859375,1642.4000244140625,1681.0,1632.5,1675.0,3487150
2025-12-22,1610.69189453125,1670.300048828125,1673.5,1644.0,1651.9000244140625,1339691
2025-12-23,1619.94921875,1679.9000244140625,1686.9000244140625,1656.199951171875,1675.0999755859375,1614314
2025-12-24,1614.9346923828125,1674.699951171875,1680.0,1665.0999755859375,1676.0,989858
2025-12-26,1601.627197265625,1660.9000244140625,1676.4000244140625,1650.5,1668.0,921138
2025-12-29,1572.6014404296875,1630.800048828125,1660.800048828125,1625.4000244140625,1659.699951171875,1516288
2025-12-30,1557.55810546875,1615.199951171875,1635.699951171875,1611.0999755859375,1630.800048828125,3323273
2025-12-31,1565.369140625,1623.300048828125,1631.699951171875,1616.800048828125,1624.5,1359963
2026-01-01,1576.1693115234375,1634.5,1645.699951171875,1618.4000244140625,1622.9000244140625,773806
2026-01-02,1581.666015625,1640.199951171875,1643.0,1625.0999755859375,1632.0,950573
2026-01-05,1550.2294921875,1607.5999755859375,1633.5,1580.0999755859375,1625.0,3245802
2026-01-06,1558.6190185546875,1616.300048828125,1626.0,1597.300048828125,1600.300048828125,2112043
2026-01-07,1588.8983154296875,1647.699951171875,1654.5,1616.699951171875,1620.800048828125,3816569
2026-01-08,1587.9339599609375,1646.699951171875,1660.5999755859375,1635.4000244140625,1653.300048828125,3266398
2026-01-09,1602.109375,1661.4000244140625,1675.0,1647.0999755859375,1647.0999755859375,3281306
2026-01-12,1608.088134765625,1667.5999755859375,1677.199951171875,1641.5,1659.199951171875,4175707
2026-01-13,1605.580810546875,1665.0,1697.5999755859375,1626.0,1685.0,7149266
2026-01-14,1608.9560546875,1668.5,1677.9000244140625,1649.199951171875,1665.0,2470615
2026-01-15,1608.9560546875,1668.5,1668.5,1668.5,1668.5,0
2026-01-16,1649.264892578125,1698.0,1700.9000244140625,1664.800048828125,1670.0,3098089
2026-01-19,1667.525390625,1716.800048828125,1719.0,1685.0999755859375,1698.0,2087629
2026-01-20,1638.8720703125,1687.300048828125,1720.0,1681.800048828125,1720.0,1739341
2026-01-21,1634.209716796875,1682.5,1694.9000244140625,1668.9000244140625,1687.5999755859375,1728435
2026-01-22,1654.218505859375,1703.0999755859375,1709.0,1681.5,1690.5999755859375,1853439
2026-01-23,1658.006591796875,1707.0,1721.0,1698.800048828125,1712.699951171875,1874357
2026-01-27,1670.8277587890625,1720.199951171875,1725.5,1700.5,1720.0,2671530
2026-01-28,1679.9578857421875,1729.5999755859375,1734.4000244140625,1691.0,1705.0999755859375,2713867
2026-01-29,1672.1875,1721.5999755859375,1725.0,1696.0999755859375,1722.800048828125,2235602
2026-01-30,1646.9337158203125,1695.5999755859375,1713.199951171875,1683.0,1713.199951171875,4448681
